Sensor,X0,Y0,TotalHits,MissingHits
2952,994.0,432.0,,
18,1014.0,432.0,,
48,1034.0,432.0,,
78,1074.0,432.0,,
108,1094.0,432.0,,
138,1114.0,432.0,,
168,1134.0,432.0,,
222,1154.0,432.0,,
252,1174.0,432.0,,
282,1214.0,432.0,,
312,1234.0,432.0,,
342,1254.0,432.0,,
372,1274.0,432.0,,
402,1294.0,432.0,,
432,1314.0,432.0,,
462,1354.0,432.0,,
492,1374.0,432.0,,
522,1394.0,432.0,,
552,1414.0,432.0,,
582,1434.0,432.0,,
612,1474.0,432.0,,
642,1494.0,432.0,,
696,1514.0,432.0,,
726,1534.0,432.0,,
786,1554.0,432.0,,
816,1574.0,432.0,,
846,1614.0,432.0,,
876,1634.0,432.0,,
906,1654.0,432.0,,
936,1674.0,432.0,,
966,1694.0,432.0,,
1026,1754.0,432.0,,
1056,1774.0,432.0,,
1086,1794.0,432.0,,
1116,1814.0,432.0,,
1146,1834.0,432.0,,
1176,1874.0,432.0,,
1206,1894.0,432.0,,
1236,1914.0,432.0,,
1266,1934.0,432.0,,
1326,1954.0,432.0,,
1356,1974.0,432.0,,
1386,2014.0,432.0,,
1416,2034.0,432.0,,
1446,2054.0,432.0,,
1476,2074.0,432.0,,
1506,2094.0,432.0,,
1536,2134.0,432.0,,
1596,2154.0,432.0,,
1626,2174.0,432.0,,
1656,2194.0,432.0,,
1686,2214.0,432.0,,
1716,2234.0,432.0,,
1746,2274.0,432.0,,
1776,2294.0,432.0,,
1806,2314.0,432.0,,
1836,2334.0,432.0,,
1896,2354.0,432.0,,
1926,2374.0,432.0,,
670,14.0,452.0,,
2074,34.0,452.0,,
2338,54.0,452.0,,
2602,74.0,452.0,,
2866,94.0,452.0,,
196,114.0,452.0,,
757,154.0,452.0,,
997,174.0,452.0,,
1297,194.0,452.0,,
1567,214.0,452.0,,
1867,234.0,452.0,,
1957,254.0,452.0,,
1987,294.0,452.0,,
2017,314.0,452.0,,
2047,334.0,452.0,,
2101,354.0,452.0,,
2131,374.0,452.0,,
2161,414.0,452.0,,
2191,434.0,452.0,,
2221,454.0,452.0,,
2251,474.0,452.0,,
2281,494.0,452.0,,
2311,514.0,452.0,,
2365,554.0,452.0,,
2395,574.0,452.0,,
2425,594.0,452.0,,
2455,614.0,452.0,,
2485,634.0,452.0,,
2515,694.0,452.0,,
2545,714.0,452.0,,
2575,734.0,452.0,,
2629,754.0,452.0,,
2659,774.0,452.0,,
2689,814.0,452.0,,
2719,834.0,452.0,,
2749,854.0,452.0,,
2779,874.0,452.0,,
2809,894.0,452.0,,
2839,914.0,452.0,,
2893,954.0,452.0,,
2923,974.0,452.0,,
2953,994.0,452.0,,
19,1014.0,452.0,,
49,1034.0,452.0,,
79,1074.0,452.0,,
109,1094.0,452.0,,
139,1114.0,452.0,,
169,1134.0,452.0,,
223,1154.0,452.0,,
253,1174.0,452.0,,
283,1214.0,452.0,,
313,1234.0,452.0,,
343,1254.0,452.0,,
373,1274.0,452.0,,
403,1294.0,452.0,,
433,1314.0,452.0,,
463,1354.0,452.0,,
493,1374.0,452.0,,
523,1394.0,452.0,,
553,1414.0,452.0,,
583,1434.0,452.0,,
613,1474.0,452.0,,
643,1494.0,452.0,,
697,1514.0,452.0,,
727,1534.0,452.0,,
787,1554.0,452.0,,
817,1574.0,452.0,,
847,1614.0,452.0,,
877,1634.0,452.0,,
907,1654.0,452.0,,
937,1674.0,452.0,,
967,1694.0,452.0,,
1027,1754.0,452.0,,
1057,1774.0,452.0,,
1087,1794.0,452.0,,
1117,1814.0,452.0,,
1147,1834.0,452.0,,
1177,1874.0,452.0,,
1207,1894.0,452.0,,
1237,1914.0,452.0,,
1267,1934.0,452.0,,
1327,1954.0,452.0,,
1357,1974.0,452.0,,
1387,2014.0,452.0,,
1417,2034.0,452.0,,
1447,2054.0,452.0,,
1477,2074.0,452.0,,
1507,2094.0,452.0,,
1537,2134.0,452.0,,
1597,2154.0,452.0,,
1627,2174.0,452.0,,
1657,2194.0,452.0,,
1687,2214.0,452.0,,
1717,2234.0,452.0,,
1747,2274.0,452.0,,
1777,2294.0,452.0,,
1807,2314.0,452.0,,
1837,2334.0,452.0,,
1897,2354.0,452.0,,
1927,2374.0,452.0,,
671,14.0,472.0,,
2075,34.0,472.0,,
2339,54.0,472.0,,
2603,74.0,472.0,,
2867,94.0,472.0,,
197,114.0,472.0,,
758,154.0,472.0,,
998,174.0,472.0,,
1298,194.0,472.0,,
1568,214.0,472.0,,
1868,234.0,472.0,,
1958,254.0,472.0,,
1988,294.0,472.0,,
2018,314.0,472.0,,
2048,334.0,472.0,,
2102,354.0,472.0,,
2132,374.0,472.0,,
2162,414.0,472.0,,
2192,434.0,472.0,,
2222,454.0,472.0,,
2252,474.0,472.0,,
2282,494.0,472.0,,
2312,514.0,472.0,,
2366,554.0,472.0,,
2396,574.0,472.0,,
2426,594.0,472.0,,
2456,614.0,472.0,,
2486,634.0,472.0,,
2516,694.0,472.0,,
2546,714.0,472.0,,
2576,734.0,472.0,,
2630,754.0,472.0,,
2660,774.0,472.0,,
2690,814.0,472.0,,
2720,834.0,472.0,,
2750,854.0,472.0,,
2780,874.0,472.0,,
2810,894.0,472.0,,
2840,914.0,472.0,,
2894,954.0,472.0,,
2924,974.0,472.0,,
2954,994.0,472.0,,
20,1014.0,472.0,,
50,1034.0,472.0,,
80,1074.0,472.0,,
110,1094.0,472.0,,
140,1114.0,472.0,,
170,1134.0,472.0,,
224,1154.0,472.0,,
254,1174.0,472.0,,
284,1214.0,472.0,,
314,1234.0,472.0,,
344,1254.0,472.0,,
374,1274.0,472.0,,
404,1294.0,472.0,,
434,1314.0,472.0,,
464,1354.0,472.0,,
494,1374.0,472.0,,
524,1394.0,472.0,,
554,1414.0,472.0,,
584,1434.0,472.0,,
614,1474.0,472.0,,
644,1494.0,472.0,,
698,1514.0,472.0,,
728,1534.0,472.0,,
788,1554.0,472.0,,
818,1574.0,472.0,,
848,1614.0,472.0,,
878,1634.0,472.0,,
908,1654.0,472.0,,
938,1674.0,472.0,,
968,1694.0,472.0,,
1028,1754.0,472.0,,
1058,1774.0,472.0,,
1088,1794.0,472.0,,
1118,1814.0,472.0,,
1148,1834.0,472.0,,
1178,1874.0,472.0,,
1208,1894.0,472.0,,
1238,1914.0,472.0,,
1268,1934.0,472.0,,
1328,1954.0,472.0,,
1358,1974.0,472.0,,
1388,2014.0,472.0,,
1418,2034.0,472.0,,
1448,2054.0,472.0,,
1478,2074.0,472.0,,
1508,2094.0,472.0,,
1538,2134.0,472.0,,
1598,2154.0,472.0,,
1628,2174.0,472.0,,
1658,2194.0,472.0,,
1688,2214.0,472.0,,
1718,2234.0,472.0,,
1748,2274.0,472.0,,
1778,2294.0,472.0,,
1808,2314.0,472.0,,
1838,2334.0,472.0,,
1898,2354.0,472.0,,
1928,2374.0,472.0,,
672,14.0,492.0,,
2076,34.0,492.0,,
2340,54.0,492.0,,
2604,74.0,492.0,,
2868,94.0,492.0,,
198,114.0,492.0,,
759,154.0,492.0,,
999,174.0,492.0,,
1299,194.0,492.0,,
1569,214.0,492.0,,
1869,234.0,492.0,,
1959,254.0,492.0,,
1989,294.0,492.0,,
2019,314.0,492.0,,
2049,334.0,492.0,,
2103,354.0,492.0,,
2133,374.0,492.0,,
2163,414.0,492.0,,
2193,434.0,492.0,,
2223,454.0,492.0,,
2253,474.0,492.0,,
2283,494.0,492.0,,
2313,514.0,492.0,,
2367,554.0,492.0,,
2397,574.0,492.0,,
2427,594.0,492.0,,
2457,614.0,492.0,,
2487,634.0,492.0,,
2517,694.0,492.0,,
2547,714.0,492.0,,
2577,734.0,492.0,,
2631,754.0,492.0,,
2661,774.0,492.0,,
2691,814.0,492.0,,
2721,834.0,492.0,,
2751,854.0,492.0,,
2781,874.0,492.0,,
2811,894.0,492.0,,
2841,914.0,492.0,,
2895,954.0,492.0,,
2925,974.0,492.0,,
2955,994.0,492.0,,
21,1014.0,492.0,,
51,1034.0,492.0,,
81,1074.0,492.0,,
111,1094.0,492.0,,
141,1114.0,492.0,,
171,1134.0,492.0,,
225,1154.0,492.0,,
255,1174.0,492.0,,
285,1214.0,492.0,,
315,1234.0,492.0,,
345,1254.0,492.0,,
375,1274.0,492.0,,
405,1294.0,492.0,,
435,1314.0,492.0,,
465,1354.0,492.0,,
495,1374.0,492.0,,
525,1394.0,492.0,,
555,1414.0,492.0,,
585,1434.0,492.0,,
615,1474.0,492.0,,
645,1494.0,492.0,,
699,1514.0,492.0,,
729,1534.0,492.0,,
789,1554.0,492.0,,
819,1574.0,492.0,,
849,1614.0,492.0,,
879,1634.0,492.0,,
909,1654.0,492.0,,
939,1674.0,492.0,,
969,1694.0,492.0,,
1029,1754.0,492.0,,
1059,1774.0,492.0,,
1089,1794.0,492.0,,
1119,1814.0,492.0,,
1149,1834.0,492.0,,
1179,1874.0,492.0,,
1209,1894.0,492.0,,
1239,1914.0,492.0,,
1269,1934.0,492.0,,
1329,1954.0,492.0,,
1359,1974.0,492.0,,
1389,2014.0,492.0,,
1419,2034.0,492.0,,
1449,2054.0,492.0,,
1479,2074.0,492.0,,
1509,2094.0,492.0,,
1539,2134.0,492.0,,
1599,2154.0,492.0,,
1629,2174.0,492.0,,
1659,2194.0,492.0,,
1689,2214.0,492.0,,
1719,2234.0,492.0,,
1749,2274.0,492.0,,
1779,2294.0,492.0,,
1809,2314.0,492.0,,
1839,2334.0,492.0,,
1899,2354.0,492.0,,
1929,2374.0,492.0,,
673,14.0,512.0,,
2077,34.0,512.0,,
2341,54.0,512.0,,
2605,74.0,512.0,,
2869,94.0,512.0,,
199,114.0,512.0,,
760,154.0,512.0,,
1000,174.0,512.0,,
1300,194.0,512.0,,
1570,214.0,512.0,,
1870,234.0,512.0,,
1960,254.0,512.0,,
1990,294.0,512.0,,
2020,314.0,512.0,,
2050,334.0,512.0,,
2104,354.0,512.0,,
2134,374.0,512.0,,
2164,414.0,512.0,,
2194,434.0,512.0,,
2224,454.0,512.0,,
2254,474.0,512.0,,
2284,494.0,512.0,,
2314,514.0,512.0,,
2368,554.0,512.0,,
2398,574.0,512.0,,
2428,594.0,512.0,,
2458,614.0,512.0,,
2488,634.0,512.0,,
2518,694.0,512.0,,
2548,714.0,512.0,,
2578,734.0,512.0,,
2632,754.0,512.0,,
2662,774.0,512.0,,
2692,814.0,512.0,,
2722,834.0,512.0,,
2752,854.0,512.0,,
2782,874.0,512.0,,
2812,894.0,512.0,,
2842,914.0,512.0,,
2896,954.0,512.0,,
2926,974.0,512.0,,
2956,994.0,512.0,,
22,1014.0,512.0,,
52,1034.0,512.0,,
82,1074.0,512.0,,
112,1094.0,512.0,,
142,1114.0,512.0,,
172,1134.0,512.0,,
226,1154.0,512.0,,
256,1174.0,512.0,,
286,1214.0,512.0,,
316,1234.0,512.0,,
346,1254.0,512.0,,
376,1274.0,512.0,,
406,1294.0,512.0,,
436,1314.0,512.0,,
466,1354.0,512.0,,
496,1374.0,512.0,,
526,1394.0,512.0,,
556,1414.0,512.0,,
586,1434.0,512.0,,
616,1474.0,512.0,,
646,1494.0,512.0,,
700,1514.0,512.0,,
730,1534.0,512.0,,
790,1554.0,512.0,,
820,1574.0,512.0,,
850,1614.0,512.0,,
880,1634.0,512.0,,
910,1654.0,512.0,,
940,1674.0,512.0,,
970,1694.0,512.0,,
1030,1754.0,512.0,,
1060,1774.0,512.0,,
1090,1794.0,512.0,,
1120,1814.0,512.0,,
1150,1834.0,512.0,,
1180,1874.0,512.0,,
1210,1894.0,512.0,,
1240,1914.0,512.0,,
1270,1934.0,512.0,,
1330,1954.0,512.0,,
1360,1974.0,512.0,,
1390,2014.0,512.0,,
1420,2034.0,512.0,,
1450,2054.0,512.0,,
1480,2074.0,512.0,,
1510,2094.0,512.0,,
1540,2134.0,512.0,,
1600,2154.0,512.0,,
1630,2174.0,512.0,,
1660,2194.0,512.0,,
1690,2214.0,512.0,,
1720,2234.0,512.0,,
1750,2274.0,512.0,,
1780,2294.0,512.0,,
1810,2314.0,512.0,,
1840,2334.0,512.0,,
1900,2354.0,512.0,,
1930,2374.0,512.0,,
674,14.0,532.0,,
2078,34.0,532.0,,
2342,54.0,532.0,,
2606,74.0,532.0,,
2870,94.0,532.0,,
200,114.0,532.0,,
762,154.0,532.0,,
1002,174.0,532.0,,
1302,194.0,532.0,,
1572,214.0,532.0,,
1872,234.0,532.0,,
1962,254.0,532.0,,
1992,294.0,532.0,,
2022,314.0,532.0,,
2052,334.0,532.0,,
2106,354.0,532.0,,
2136,374.0,532.0,,
2166,414.0,532.0,,
2196,434.0,532.0,,
2226,454.0,532.0,,
2256,474.0,532.0,,
2286,494.0,532.0,,
2316,514.0,532.0,,
2370,554.0,532.0,,
2400,574.0,532.0,,
2430,594.0,532.0,,
2460,614.0,532.0,,
2490,634.0,532.0,,
2520,694.0,532.0,,
2550,714.0,532.0,,
2580,734.0,532.0,,
2634,754.0,532.0,,
2664,774.0,532.0,,
2694,814.0,532.0,,
2724,834.0,532.0,,
2754,854.0,532.0,,
2784,874.0,532.0,,
2814,894.0,532.0,,
2844,914.0,532.0,,
2898,954.0,532.0,,
2928,974.0,532.0,,
2958,994.0,532.0,,
24,1014.0,532.0,,
54,1034.0,532.0,,
84,1074.0,532.0,,
114,1094.0,532.0,,
144,1114.0,532.0,,
174,1134.0,532.0,,
228,1154.0,532.0,,
258,1174.0,532.0,,
288,1214.0,532.0,,
318,1234.0,532.0,,
348,1254.0,532.0,,
378,1274.0,532.0,,
408,1294.0,532.0,,
438,1314.0,532.0,,
468,1354.0,532.0,,
498,1374.0,532.0,,
528,1394.0,532.0,,
558,1414.0,532.0,,
588,1434.0,532.0,,
618,1474.0,532.0,,
648,1494.0,532.0,,
702,1514.0,532.0,,
732,1534.0,532.0,,
792,1554.0,532.0,,
822,1574.0,532.0,,
852,1614.0,532.0,,
882,1634.0,532.0,,
912,1654.0,532.0,,
942,1674.0,532.0,,
972,1694.0,532.0,,
1032,1754.0,532.0,,
1062,1774.0,532.0,,
1092,1794.0,532.0,,
1122,1814.0,532.0,,
1152,1834.0,532.0,,
1182,1874.0,532.0,,
1212,1894.0,532.0,,
1242,1914.0,532.0,,
1272,1934.0,532.0,,
1332,1954.0,532.0,,
1362,1974.0,532.0,,
1392,2014.0,532.0,,
1422,2034.0,532.0,,
1452,2054.0,532.0,,
1482,2074.0,532.0,,
1512,2094.0,532.0,,
1542,2134.0,532.0,,
1602,2154.0,532.0,,
1632,2174.0,532.0,,
1662,2194.0,532.0,,
1692,2214.0,532.0,,
1722,2234.0,532.0,,
1752,2274.0,532.0,,
1782,2294.0,532.0,,
1812,2314.0,532.0,,
1842,2334.0,532.0,,
1902,2354.0,532.0,,
1932,2374.0,532.0,,
675,14.0,552.0,,
2079,34.0,552.0,,
2343,54.0,552.0,,
2607,74.0,552.0,,
2871,94.0,552.0,,
201,114.0,552.0,,
763,154.0,552.0,,
1003,174.0,552.0,,
1303,194.0,552.0,,
1573,214.0,552.0,,
1873,234.0,552.0,,
1963,254.0,552.0,,
1993,294.0,552.0,,
2023,314.0,552.0,,
2053,334.0,552.0,,
2107,354.0,552.0,,
2137,374.0,552.0,,
2167,414.0,552.0,,
2197,434.0,552.0,,
2227,454.0,552.0,,
2257,474.0,552.0,,
2287,494.0,552.0,,
2317,514.0,552.0,,
2371,554.0,552.0,,
2401,574.0,552.0,,
2431,594.0,552.0,,
2461,614.0,552.0,,
2491,634.0,552.0,,
2521,694.0,552.0,,
2551,714.0,552.0,,
2581,734.0,552.0,,
2635,754.0,552.0,,
2665,774.0,552.0,,
2695,814.0,552.0,,
2725,834.0,552.0,,
2755,854.0,552.0,,
2785,874.0,552.0,,
2815,894.0,552.0,,
2845,914.0,552.0,,
2899,954.0,552.0,,
2929,974.0,552.0,,
2959,994.0,552.0,,
25,1014.0,552.0,,
55,1034.0,552.0,,
85,1074.0,552.0,,
115,1094.0,552.0,,
145,1114.0,552.0,,
175,1134.0,552.0,,
229,1154.0,552.0,,
259,1174.0,552.0,,
289,1214.0,552.0,,
319,1234.0,552.0,,
349,1254.0,552.0,,
379,1274.0,552.0,,
409,1294.0,552.0,,
439,1314.0,552.0,,
469,1354.0,552.0,,
499,1374.0,552.0,,
529,1394.0,552.0,,
559,1414.0,552.0,,
589,1434.0,552.0,,
619,1474.0,552.0,,
649,1494.0,552.0,,
703,1514.0,552.0,,
733,1534.0,552.0,,
793,1554.0,552.0,,
823,1574.0,552.0,,
853,1614.0,552.0,,
883,1634.0,552.0,,
913,1654.0,552.0,,
943,1674.0,552.0,,
973,1694.0,552.0,,
1033,1754.0,552.0,,
1063,1774.0,552.0,,
1093,1794.0,552.0,,
1123,1814.0,552.0,,
1153,1834.0,552.0,,
1183,1874.0,552.0,,
1213,1894.0,552.0,,
1243,1914.0,552.0,,
1273,1934.0,552.0,,
1333,1954.0,552.0,,
1363,1974.0,552.0,,
1393,2014.0,552.0,,
1423,2034.0,552.0,,
1453,2054.0,552.0,,
1483,2074.0,552.0,,
1513,2094.0,552.0,,
1543,2134.0,552.0,,
1603,2154.0,552.0,,
1633,2174.0,552.0,,
1663,2194.0,552.0,,
1693,2214.0,552.0,,
1723,2234.0,552.0,,
1753,2274.0,552.0,,
1783,2294.0,552.0,,
1813,2314.0,552.0,,
1843,2334.0,552.0,,
1903,2354.0,552.0,,
1933,2374.0,552.0,,
676,14.0,572.0,,
2080,34.0,572.0,,
2344,54.0,572.0,,
2608,74.0,572.0,,
2872,94.0,572.0,,
202,114.0,572.0,,
764,154.0,572.0,,
1004,174.0,572.0,,
1304,194.0,572.0,,
1574,214.0,572.0,,
1874,234.0,572.0,,
1964,254.0,572.0,,
1994,294.0,572.0,,
2024,314.0,572.0,,
2054,334.0,572.0,,
2108,354.0,572.0,,
2138,374.0,572.0,,
2168,414.0,572.0,,
2198,434.0,572.0,,
2228,454.0,572.0,,
2258,474.0,572.0,,
2288,494.0,572.0,,
2318,514.0,572.0,,
2372,554.0,572.0,,
2402,574.0,572.0,,
2432,594.0,572.0,,
2462,614.0,572.0,,
2492,634.0,572.0,,
2522,694.0,572.0,,
2552,714.0,572.0,,
2582,734.0,572.0,,
2636,754.0,572.0,,
2666,774.0,572.0,,
2696,814.0,572.0,,
2726,834.0,572.0,,
2756,854.0,572.0,,
2786,874.0,572.0,,
2816,894.0,572.0,,
2846,914.0,572.0,,
2900,954.0,572.0,,
2930,974.0,572.0,,
2960,994.0,572.0,,
26,1014.0,572.0,,
56,1034.0,572.0,,
86,1074.0,572.0,,
116,1094.0,572.0,,
146,1114.0,572.0,,
176,1134.0,572.0,,
230,1154.0,572.0,,
260,1174.0,572.0,,
290,1214.0,572.0,,
320,1234.0,572.0,,
350,1254.0,572.0,,
380,1274.0,572.0,,
410,1294.0,572.0,,
440,1314.0,572.0,,
470,1354.0,572.0,,
500,1374.0,572.0,,
530,1394.0,572.0,,
560,1414.0,572.0,,
590,1434.0,572.0,,
620,1474.0,572.0,,
650,1494.0,572.0,,
704,1514.0,572.0,,
734,1534.0,572.0,,
794,1554.0,572.0,,
824,1574.0,572.0,,
854,1614.0,572.0,,
884,1634.0,572.0,,
914,1654.0,572.0,,
944,1674.0,572.0,,
974,1694.0,572.0,,
1034,1754.0,572.0,,
1064,1774.0,572.0,,
1094,1794.0,572.0,,
1124,1814.0,572.0,,
1154,1834.0,572.0,,
1184,1874.0,572.0,,
1214,1894.0,572.0,,
1244,1914.0,572.0,,
1274,1934.0,572.0,,
1334,1954.0,572.0,,
1364,1974.0,572.0,,
1394,2014.0,572.0,,
1424,2034.0,572.0,,
1454,2054.0,572.0,,
1484,2074.0,572.0,,
1514,2094.0,572.0,,
1544,2134.0,572.0,,
1604,2154.0,572.0,,
1634,2174.0,572.0,,
1664,2194.0,572.0,,
1694,2214.0,572.0,,
1724,2234.0,572.0,,
1754,2274.0,572.0,,
1784,2294.0,572.0,,
1814,2314.0,572.0,,
1844,2334.0,572.0,,
1904,2354.0,572.0,,
1934,2374.0,572.0,,
677,14.0,592.0,,
2081,34.0,592.0,,
2345,54.0,592.0,,
2609,74.0,592.0,,
2873,94.0,592.0,,
203,114.0,592.0,,
765,154.0,592.0,,
1005,174.0,592.0,,
1305,194.0,592.0,,
1575,214.0,592.0,,
1875,234.0,592.0,,
1965,254.0,592.0,,
1995,294.0,592.0,,
2025,314.0,592.0,,
2055,334.0,592.0,,
2109,354.0,592.0,,
2139,374.0,592.0,,
2169,414.0,592.0,,
2199,434.0,592.0,,
2229,454.0,592.0,,
2259,474.0,592.0,,
2289,494.0,592.0,,
2319,514.0,592.0,,
2373,554.0,592.0,,
2403,574.0,592.0,,
2433,594.0,592.0,,
2463,614.0,592.0,,
2493,634.0,592.0,,
2523,694.0,592.0,,
2553,714.0,592.0,,
2583,734.0,592.0,,
2637,754.0,592.0,,
2667,774.0,592.0,,
2697,814.0,592.0,,
2727,834.0,592.0,,
2757,854.0,592.0,,
2787,874.0,592.0,,
2817,894.0,592.0,,
2847,914.0,592.0,,
2901,954.0,592.0,,
2931,974.0,592.0,,
2961,994.0,592.0,,
27,1014.0,592.0,,
57,1034.0,592.0,,
87,1074.0,592.0,,
117,1094.0,592.0,,
147,1114.0,592.0,,
177,1134.0,592.0,,
231,1154.0,592.0,,
261,1174.0,592.0,,
291,1214.0,592.0,,
321,1234.0,592.0,,
351,1254.0,592.0,,
381,1274.0,592.0,,
411,1294.0,592.0,,
441,1314.0,592.0,,
471,1354.0,592.0,,
501,1374.0,592.0,,
531,1394.0,592.0,,
561,1414.0,592.0,,
591,1434.0,592.0,,
621,1474.0,592.0,,
651,1494.0,592.0,,
705,1514.0,592.0,,
735,1534.0,592.0,,
795,1554.0,592.0,,
825,1574.0,592.0,,
855,1614.0,592.0,,
885,1634.0,592.0,,
915,1654.0,592.0,,
945,1674.0,592.0,,
975,1694.0,592.0,,
1035,1754.0,592.0,,
1065,1774.0,592.0,,
1095,1794.0,592.0,,
1125,1814.0,592.0,,
1155,1834.0,592.0,,
1185,1874.0,592.0,,
1215,1894.0,592.0,,
1245,1914.0,592.0,,
1275,1934.0,592.0,,
1335,1954.0,592.0,,
1365,1974.0,592.0,,
1395,2014.0,592.0,,
1425,2034.0,592.0,,
1455,2054.0,592.0,,
1485,2074.0,592.0,,
1515,2094.0,592.0,,
1545,2134.0,592.0,,
1605,2154.0,592.0,,
1635,2174.0,592.0,,
1665,2194.0,592.0,,
1695,2214.0,592.0,,
1725,2234.0,592.0,,
1755,2274.0,592.0,,
1785,2294.0,592.0,,
1815,2314.0,592.0,,
1845,2334.0,592.0,,
1905,2354.0,592.0,,
1935,2374.0,592.0,,
