Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
83,1,1,-7.92950439453125,-4.607399940490723,26.27248954772949,0.0,12,98,2,2076.2724895477295,0.1179
86,1,4,-7.2599945068359375,-8.277299880981445,25.993370056152344,0.0,16,31,2,2150.9933700561523,74.7209
87,1,3,-9.442001342773438,-1.7894001007080078,26.194509506225582,0.0,3,149,2,2176.1945095062256,25.2011
88,1,3,-8.955001831054688,-5.3024001121521,26.27123069763184,0.0,6,85,2,2201.271230697632,25.0767
89,1,2,-6.940200805664063,-3.557100296020508,26.33746910095215,0.0,18,117,2,2226.337469100952,25.0662
91,1,3,-6.0261993408203125,-8.25409984588623,26.12129020690918,0.0,24,31,2,2276.121290206909,49.7838
91,1,2,-6.1815948486328125,-3.082599639892578,26.174129486083984,0.0,23,125,2,2276.174129486084,0.0528
92,1,2,-6.70550537109375,-9.834099769592283,25.705310821533203,0.0,19,3,2,2300.705310821533,24.5312
94,1,2,-6.6020050048828125,-4.01200008392334,26.17531967163086,0.0,20,108,2,2351.175319671631,50.47
94,1,2,-7.592605590820312,-5.0690999031066895,26.41301918029785,0.0,14,89,2,2351.413019180298,0.2377
97,1,4,-6.601104736328125,-6.461699962615967,26.268449783325195,0.0,20,64,2,2426.268449783325,74.8554
98,1,1,-9.348800659179688,-6.621500015258789,25.99847984313965,0.0,3,61,2,2450.9984798431396,24.73
98,1,1,-7.717803955078125,-7.251500129699707,26.16234016418457,0.0,13,49,2,2451.1623401641846,0.1639
98,1,1,-7.218597412109375,-7.417799949645996,26.16349983215332,0.0,16,46,2,2451.1634998321533,0.0012
98,1,2,-9.62750244140625,-2.051400184631348,26.23743057250977,0.0,2,144,2,2451.2374305725098,0.0739
99,1,1,-8.139205932617188,-3.810000419616699,26.256500244140625,0.0,11,112,2,2476.2565002441406,25.0191
103,1,1,-6.77490234375,-4.194200038909912,26.004610061645508,0.0,19,105,2,2576.0046100616455,99.7481
103,1,2,-6.809005737304688,-5.789999961853027,26.105100631713867,0.0,19,76,2,2576.105100631714,0.1005
104,1,4,-5.328094482421875,-5.401500225067139,25.95298957824707,0.0,28,83,2,2600.952989578247,24.8479
105,1,2,-9.41949462890625,-2.691300392150879,26.154130935668945,0.0,3,132,2,2626.154130935669,25.2011
105,1,3,-9.530502319335938,-9.492700576782228,26.4462890625,0.0,2,9,2,2626.4462890625,0.2922
106,1,4,-8.08709716796875,-3.4898996353149414,25.60429000854492,0.0,11,118,2,2650.604290008545,24.158
107,1,4,-5.6645050048828125,-3.131500244140625,26.232290267944336,0.0,26,124,2,2676.2322902679443,25.628
110,1,1,-8.536407470703125,-2.6044998168945312,26.08135032653809,0.0,8,134,2,2751.081350326538,74.8491
112,1,3,-9.072402954101562,-4.5229997634887695,26.270830154418945,0.0,5,99,2,2801.270830154419,50.1895
113,1,2,-8.644302368164062,-5.80019998550415,26.172990798950195,0.0,8,76,2,2826.17299079895,24.9022
114,1,2,-9.342697143554688,-9.84850025177002,26.53689956665039,0.0,3,2,2,2851.5368995666504,25.3639
115,1,1,-7.854598999023437,-2.452699661254883,26.267290115356445,0.0,13,137,2,2876.2672901153564,24.7304
115,1,4,-6.458404541015625,-2.403400421142578,26.32636070251465,0.0,21,138,2,2876.3263607025146,0.0591
116,1,2,-6.2097015380859375,-1.892399787902832,26.10873985290528,0.0,22,147,2,2901.1087398529053,24.7824
117,1,3,-6.652099609375,-1.898099899291992,26.453500747680664,0.0,20,147,2,2926.4535007476807,25.3448
118,1,4,-8.086593627929688,-4.389699935913086,25.89529037475586,0.0,11,102,2,2950.895290374756,24.4418
119,1,2,-6.029693603515625,-3.622500419616699,26.26367950439453,0.0,24,115,2,2976.2636795043945,25.3684
121,1,4,-6.3733978271484375,-7.642600059509277,25.953500747680664,0.0,21,42,2,3025.9535007476807,49.6898
122,1,3,-8.913101196289062,-7.690299987792969,26.15604019165039,0.0,6,41,2,3051.1560401916504,25.2025
123,1,1,-5.6139068603515625,-7.929100036621094,26.110700607299805,0.0,26,37,2,3076.1107006073,24.9547
124,1,1,-8.984298706054688,-1.9642000198364256,26.1058292388916,0.0,6,146,2,3101.1058292388916,24.9951
124,1,4,-8.2073974609375,-8.038900375366211,26.267820358276367,0.0,10,35,2,3101.2678203582764,0.162
126,1,1,-7.600799560546875,-8.005199432373047,26.25950050354004,0.0,14,36,2,3151.25950050354,49.9917
128,1,3,-7.975799560546875,-7.75570011138916,26.20598030090332,0.0,12,40,2,3201.2059803009033,49.9465
130,1,3,-9.868301391601562,-4.556000232696533,26.21224975585937,0.0,0,98,2,3251.2122497558594,50.0063
131,1,1,-5.871795654296875,-8.476200103759766,25.89112091064453,0.0,25,27,2,3275.8911209106445,24.6789
131,1,3,-7.2834930419921875,-2.757200241088867,26.148780822753903,0.0,16,131,2,3276.148780822754,0.2577
134,1,1,-5.962005615234375,-8.130399703979492,25.83445930480957,0.0,24,33,2,3350.8344593048096,74.6857
134,1,2,-7.220901489257812,-9.757299423217772,25.937219619750977,0.0,16,4,2,3350.937219619751,0.1028
134,1,1,-8.742095947265625,-5.375400066375732,26.296039581298828,0.0,7,84,2,3351.296039581299,0.3588
135,1,2,-6.74859619140625,-9.42549991607666,26.08392906188965,0.0,19,10,2,3376.0839290618896,24.7879
135,1,1,-8.374099731445312,-7.064000129699707,26.249889373779297,0.0,9,53,2,3376.2498893737793,0.166
135,1,2,-8.199798583984375,-5.33620023727417,26.253700256347656,0.0,10,84,2,3376.2537002563477,0.0038
137,1,1,-8.421798706054688,-5.304100036621094,26.31133079528809,0.0,9,85,2,3426.311330795288,50.0576
138,1,1,-7.2532958984375,-5.966400146484375,26.3530502319336,0.0,16,73,2,3451.3530502319336,25.0417
139,1,4,-5.313507080078125,-7.042300224304199,26.0908203125,0.0,28,53,2,3476.0908203125,24.7378
139,1,4,-5.3199005126953125,-7.042099952697754,26.0908203125,0.0,28,53,2,3476.0908203125,0.0
139,1,3,-7.448104858398437,-3.869000434875488,26.13397979736328,0.0,15,111,2,3476.1339797973633,0.0432
142,1,4,-6.914398193359375,-4.760799884796143,26.08423042297364,0.0,18,95,2,3551.0842304229736,74.9503
155,1,3,-7.427703857421875,-6.305799961090088,25.988969802856445,0.0,15,67,2,3875.9889698028564,324.9047
155,1,2,-5.924896240234375,-3.693300247192383,26.034290313720703,0.0,24,114,2,3876.0342903137207,0.0453
156,1,4,-9.204605102539062,-5.40910005569458,26.324350357055664,0.0,4,83,2,3901.3243503570557,25.2901
158,1,3,-7.330398559570312,-4.707799911499023,26.108549118041992,0.0,16,96,2,3951.108549118042,49.7842
159,1,4,-8.322402954101562,-5.902299880981445,26.014049530029297,0.0,10,74,2,3976.0140495300293,24.9055
160,1,3,-9.19940185546875,-1.148599624633789,25.99916076660156,0.0,4,160,2,4000.9991607666016,24.9851
160,1,1,-6.753997802734375,-4.878699779510498,26.354799270629883,0.0,19,93,2,4001.35479927063,0.3556
161,1,2,-9.401199340820312,-8.449299812316895,26.19817924499512,0.0,3,28,2,4026.198179244995,24.8434
162,1,1,-9.256195068359377,-7.628499984741211,26.05014038085937,0.0,4,43,2,4051.0501403808594,24.852
164,1,1,-8.372695922851562,-2.8064002990722656,26.34449005126953,0.0,9,130,2,4101.3444900512695,50.2943
164,1,3,-5.5110931396484375,-7.4822001457214355,26.365089416503903,0.0,27,45,2,4101.365089416504,0.0206
165,1,1,-9.001495361328125,-7.40369987487793,25.99099922180176,0.0,6,47,2,4125.990999221802,24.6259
166,1,2,-9.055099487304688,-8.957799911499023,26.36121940612793,0.0,5,18,2,4151.361219406128,25.3702
170,1,3,-5.9185943603515625,-3.1745996475219727,25.93243980407715,0.0,24,124,2,4250.932439804077,99.5712
171,1,4,-5.263595581054688,-8.002799987792969,26.2673397064209,0.0,28,36,2,4276.267339706421,25.3349
172,1,3,-9.043792724609377,-4.5879998207092285,25.745750427246094,0.0,5,98,2,4300.745750427246,24.4784
174,1,4,-6.304595947265625,-6.00570011138916,26.038089752197266,0.0,22,72,2,4351.038089752197,50.2923
174,1,2,-7.965896606445312,-6.117000102996826,29.70850944519043,0.0,12,70,2,4354.70850944519,3.6704
175,1,3,-8.718597412109375,-6.6468000411987305,25.76997947692871,0.0,7,60,2,4375.769979476929,21.0615
177,1,3,-6.453903198242188,-7.7870001792907715,26.19445037841797,0.0,21,40,2,4426.194450378418,50.4245
177,1,3,-9.6466064453125,-7.882999897003174,26.40753936767578,0.0,2,38,2,4426.407539367676,0.2131
178,1,1,-5.41180419921875,-7.530099868774414,26.09276962280273,0.0,27,44,2,4451.092769622803,24.6852
179,1,4,-6.248992919921875,-6.987800121307373,26.102970123291016,0.0,22,54,2,4476.102970123291,25.0102
180,1,1,-6.7126007080078125,-2.5291004180908203,25.76873016357422,0.0,19,135,2,4500.768730163574,24.6658
180,1,1,-9.738296508789062,-6.528600215911865,25.85408973693848,0.0,1,63,2,4500.8540897369385,0.0854
181,1,2,-8.134201049804688,-5.433599948883057,25.97632026672364,0.0,11,83,2,4525.976320266724,25.1222
181,1,2,-8.139007568359375,-5.434100151062012,25.97632026672364,0.0,11,83,2,4525.976320266724,0.0
181,1,1,-6.645904541015625,-9.110099792480469,26.388240814208984,0.0,20,16,2,4526.388240814209,0.4119
182,1,2,-8.220001220703125,-6.64139986038208,26.237110137939453,0.0,10,61,2,4551.237110137939,24.8489
182,1,4,-5.7447052001953125,-6.235700130462647,27.64952087402344,0.0,25,68,2,4552.649520874023,1.4124
184,1,2,-9.769607543945312,-1.5888996124267578,26.30373954772949,0.0,1,152,2,4601.3037395477295,48.6542
185,1,3,-6.8860931396484375,-2.0749998092651367,25.916259765625,0.0,18,144,2,4625.916259765625,24.6125
186,1,1,-6.600799560546875,-2.8952999114990234,26.024150848388672,0.0,20,129,2,4651.024150848389,25.1079
186,1,1,-9.799697875976562,-6.9679999351501465,26.112060546875,0.0,1,55,2,4651.112060546875,0.0879
186,1,4,-6.61279296875,-1.8847999572753904,26.244110107421875,0.0,20,147,2,4651.244110107422,0.132
186,1,2,-8.36700439453125,-2.3697004318237305,28.235620498657227,0.0,9,138,2,4653.235620498657,1.9915
188,1,2,-6.6898040771484375,-4.351399898529053,26.044139862060547,0.0,20,102,2,4701.044139862061,47.8085
189,1,1,-7.916107177734375,-7.896599769592285,26.182079315185547,0.0,12,38,2,4726.182079315186,25.1379
191,1,2,-7.90460205078125,-3.92039966583252,25.908910751342773,0.0,12,110,2,4775.908910751343,49.7268
192,1,4,-9.548599243164062,-2.9584999084472656,26.334869384765625,0.0,2,128,2,4801.334869384766,25.426
193,1,2,-6.8054962158203125,-4.793399810791016,25.92108917236328,0.0,19,94,2,4825.921089172363,24.5862
193,1,3,-8.83489990234375,-5.506700038909912,26.17169952392578,0.0,7,81,2,4826.171699523926,0.2506
195,1,1,-9.128097534179688,-2.985799789428711,25.923139572143555,0.0,5,127,2,4875.923139572144,49.7514
196,1,3,-9.17559814453125,-7.401000022888184,26.20591926574707,0.0,4,47,2,4901.205919265747,25.2828
196,1,2,-8.639999389648438,-9.218299865722656,26.210039138793945,0.0,8,14,2,4901.210039138794,0.0041
199,1,2,-5.46240234375,-1.838199615478516,25.71113014221192,0.0,27,148,2,4975.711130142212,74.5011
199,1,2,-7.957901000976562,-6.110499858856201,26.832000732421875,0.0,12,70,2,4976.832000732422,1.1209
200,1,2,-5.43780517578125,-5.531300067901611,25.68515968322754,0.0,27,81,2,5000.6851596832275,23.8532
200,1,1,-7.92340087890625,-9.141599655151367,26.15155982971192,0.0,12,15,2,5001.151559829712,0.4664
200,1,2,-6.4868927001953125,-8.030900001525879,26.22365951538086,0.0,21,35,2,5001.223659515381,0.0721
200,1,3,-7.47869873046875,-4.046000003814697,27.910919189453125,0.0,15,108,2,5002.910919189453,1.6873
208,1,3,-6.3074951171875,-8.849100112915039,26.350830078125,0.0,22,20,2,5201.350830078125,198.4399
210,1,3,-7.083297729492188,-7.731200218200684,26.37471008300781,0.0,17,41,2,5251.374710083008,50.0239
213,1,4,-7.4795074462890625,-8.31190013885498,26.03265953063965,0.0,15,30,2,5326.03265953064,74.6579
214,1,1,-7.0738067626953125,-7.190000057220459,26.219839096069336,0.0,17,51,2,5351.219839096069,25.1872
214,1,2,-9.608993530273438,-3.079500198364258,26.26033973693848,0.0,2,125,2,5351.2603397369385,0.0405
215,1,4,-5.9810943603515625,-1.229999542236328,26.410789489746094,0.0,24,159,2,5376.410789489746,25.1504
221,1,1,-7.9936981201171875,-4.44890022277832,26.079090118408203,0.0,12,100,2,5526.079090118408,149.6683
221,1,4,-6.3928070068359375,-9.063499450683594,26.172250747680664,0.0,21,17,2,5526.172250747681,0.0932
221,1,4,-6.255294799804688,-5.6528000831604,26.333499908447266,0.0,22,79,2,5526.333499908447,0.1612
223,1,1,-5.502700805664063,-9.01099967956543,26.229190826416016,0.0,27,17,2,5576.229190826416,49.8957
226,1,2,-7.8372039794921875,-6.823800086975098,26.329540252685547,0.0,13,57,2,5651.329540252686,75.1003
228,1,1,-6.3105010986328125,-9.877900123596191,25.96394920349121,0.0,22,2,2,5700.963949203491,49.6344
228,1,4,-8.08770751953125,-6.564300060272217,26.278379440307617,0.0,11,62,2,5701.278379440308,0.3144
228,1,1,-8.2958984375,-1.4286003112792969,26.35102081298828,0.0,10,155,2,5701.351020812988,0.0726
230,1,1,-9.324203491210938,-7.923900127410889,26.025840759277344,0.0,4,37,2,5751.025840759277,49.6748
230,1,4,-6.292892456054688,-5.992700099945068,26.14339065551757,0.0,22,72,2,5751.143390655518,0.1175
237,1,1,-8.019500732421875,-7.18779993057251,25.69621086120605,0.0,12,51,2,5925.696210861206,174.5528
237,1,2,-9.927902221679688,-1.329999923706055,25.86113929748535,0.0,0,157,2,5925.861139297485,0.1649
237,1,1,-9.508499145507812,-4.170499801635742,26.358030319213867,0.0,2,105,2,5926.358030319214,0.4969
238,1,4,-5.664306640625,-8.59630012512207,25.880659103393555,0.0,26,25,2,5950.880659103394,24.5226
238,1,3,-7.375595092773437,-5.881400108337402,26.069799423217773,0.0,15,74,2,5951.069799423218,0.1891
242,1,4,-9.68310546875,-2.430999755859375,25.81852912902832,0.0,1,137,2,6050.818529129028,99.7487
243,1,1,-6.0724945068359375,-4.569499969482422,26.112329483032227,0.0,23,98,2,6076.112329483032,25.2938
243,1,4,-6.394195556640625,-8.390199661254883,26.29438018798828,0.0,21,29,2,6076.294380187988,0.1821
243,1,4,-7.2819976806640625,-8.549799919128418,26.295129776000977,0.0,16,26,2,6076.295129776001,0.0007
244,1,2,-6.7738037109375,-2.875699996948242,25.94343948364257,0.0,19,129,2,6100.943439483643,24.6483
244,1,2,-7.2196044921875,-5.707799911499023,26.178390502929688,0.0,16,78,2,6101.17839050293,0.235
244,1,2,-8.356002807617188,-8.338899612426758,26.7460994720459,0.0,9,30,2,6101.746099472046,0.5677
246,1,2,-5.990997314453125,-1.2173004150390625,26.330799102783203,0.0,24,159,2,6151.330799102783,49.5847
247,1,4,-8.557296752929688,-7.177499771118164,26.18757057189941,0.0,8,51,2,6176.187570571899,24.8568
247,1,1,-7.486602783203125,-4.197000026702881,26.20322036743164,0.0,15,105,2,6176.203220367432,0.0156
247,1,3,-5.229293823242188,-7.152699947357178,26.203569412231445,0.0,28,51,2,6176.203569412231,0.0003
248,1,1,-7.184600830078125,-5.228700160980225,26.1943302154541,0.0,17,86,2,6201.194330215454,24.9908
248,1,1,-7.47149658203125,-4.729100227355957,30.73855972290039,0.0,15,95,2,6205.7385597229,4.5442
249,1,3,-8.5498046875,-6.90910005569458,26.026710510253903,0.0,8,56,2,6226.026710510254,20.2882
249,1,1,-9.332305908203123,-4.734399795532227,26.19248962402344,0.0,4,95,2,6226.192489624023,0.1658
250,1,1,-8.2366943359375,-7.521900177001953,26.18096923828125,0.0,10,45,2,6251.180969238281,24.9885
250,1,3,-7.726394653320312,-8.85200023651123,26.284439086914062,0.0,13,20,2,6251.284439086914,0.1035
251,1,1,-8.47509765625,-8.353500366210938,26.048229217529297,0.0,9,29,2,6276.048229217529,24.7638
253,1,1,-8.2091064453125,-3.4406003952026367,26.150020599365234,0.0,10,119,2,6326.150020599365,50.1018
254,1,4,-6.002700805664063,-9.943699836730955,26.146669387817383,0.0,24,1,2,6351.146669387817,24.9966
256,1,2,-6.2733001708984375,-2.111499786376953,27.733789443969727,0.0,22,143,2,6402.73378944397,51.5871
258,1,4,-7.562698364257812,-4.0584001541137695,26.03329086303711,0.0,14,108,2,6451.033290863037,48.2995
261,1,4,-6.068893432617188,-7.73769998550415,26.299579620361328,0.0,23,41,2,6526.299579620361,75.2663
262,1,3,-5.897994995117188,-6.30679988861084,26.211389541625977,0.0,24,67,2,6551.211389541626,24.9118
263,1,2,-5.5514068603515625,-4.825099945068359,26.47858047485352,0.0,26,94,2,6576.4785804748535,25.2672
264,1,2,-6.431304931640625,-9.721400260925291,25.84741973876953,0.0,21,5,2,6600.8474197387695,24.3688
264,1,2,-6.421401977539063,-9.702199935913086,25.84741973876953,0.0,21,5,2,6600.8474197387695,0.0
264,1,1,-9.876007080078123,-9.914199829101562,26.16700935363769,0.0,0,1,2,6601.167009353638,0.3196
265,1,4,-6.589599609375,-7.133399963378906,26.043359756469727,0.0,20,52,2,6626.04335975647,24.8764
266,1,3,-8.144195556640625,-9.103699684143066,26.008310317993164,0.0,11,16,2,6651.008310317993,24.965
267,1,3,-8.77740478515625,-9.511499404907228,26.02131080627441,0.0,7,8,2,6676.021310806274,25.013
270,1,2,-6.490203857421875,-9.964200019836426,26.30084991455078,0.0,21,0,2,6751.300849914551,75.2795
271,1,3,-9.664306640625,-1.6961002349853516,26.272329330444336,0.0,2,150,2,6776.272329330444,24.9715
274,1,2,-8.728607177734375,-4.162099838256836,26.17417907714844,0.0,7,106,2,6851.174179077148,74.9018
275,1,3,-7.520095825195312,-4.7083001136779785,25.93943977355957,0.0,15,96,2,6875.93943977356,24.7653
275,1,2,-6.618698120117188,-6.106299877166748,25.94632911682129,0.0,20,70,2,6875.946329116821,0.0069
276,1,1,-6.9871978759765625,-9.768699645996094,26.555570602416992,0.0,18,4,2,6901.555570602417,25.6092
277,1,2,-9.520294189453123,-5.498199939727783,26.221080780029297,0.0,2,81,2,6926.221080780029,24.6655
277,1,4,-7.099700927734375,-8.343299865722656,26.55154037475586,0.0,17,30,2,6926.551540374756,0.3305
277,1,4,-6.985992431640625,-8.331000328063965,27.305280685424805,0.0,18,30,2,6927.305280685425,0.7537
279,1,3,-8.656906127929688,-3.2258996963500977,25.917110443115234,0.0,8,123,2,6975.917110443115,48.6118
281,1,1,-5.45599365234375,-1.3034000396728516,26.133989334106445,0.0,27,158,2,7026.133989334106,50.2169
282,1,2,-9.387405395507812,-6.704400062561035,26.22648048400879,0.0,3,59,2,7051.226480484009,25.0925
283,1,2,-5.843994140625,-4.05649995803833,26.09139060974121,0.0,25,108,2,7076.091390609741,24.8649
285,1,2,-7.970001220703125,-2.342900276184082,30.608030319213867,0.0,12,139,2,7130.608030319214,54.5166
285,1,2,-7.546798706054687,-1.939800262451172,30.611909866333008,0.0,14,146,2,7130.611909866333,0.0039
286,1,1,-9.492904663085938,-6.783899784088135,29.108379364013672,0.0,3,58,2,7154.108379364014,23.4965
291,1,2,-9.9114990234375,-9.203800201416016,25.74781990051269,0.0,0,14,2,7275.747819900513,121.6394
291,1,3,-8.054000854492188,-1.1773996353149414,26.164440155029297,0.0,11,160,2,7276.164440155029,0.4166
