Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
126872,1,1,-6.1474,4.8538,26.4051,0,23,270,2,3171801.4051,845.6091
126914,1,1,-9.4791,-7.3295,29.2439,0,3,48,2,3172854.2439,1052.8388
126921,1,1,-6.5695,-7.242,29.8366,0,20,50,2,3173029.8366,175.5927
126989,1,1,-7.0531,-2.0928,29.8545,0,17,143,2,3174729.8545,1700.0179
127018,1,1,-8.3396,-3.023,30.1034,0,10,126,2,3175455.1034,725.2489
127032,1,1,-9.4602,4.931,29.9608,0,3,271,2,3175804.9608,349.8574
127033,1,1,-8.3607,-9.1462,28.2104,0,9,15,2,3175828.2104,23.2496
127077,1,1,-7.0857,-4.0865,27.6294,0,17,107,2,3176927.6294,1099.419
127143,1,1,-6.3172,-6.5718,28.1471,0,22,62,2,3178578.1471,1650.5177
127150,1,1,-8.8102,1.3625,27.543,0,7,206,2,3178752.543,174.3959
127273,1,1,-5.6262,-9.6811,29.0534,0,26,5,2,3181829.0534,3076.5104
127316,1,1,-9.2146,3.7429,26.8149,0,4,249,2,3182901.8149,1072.7615
127510,1,1,-8.2349,-0.5699,29.3206,0,10,171,2,3187754.3206,4852.5057
127531,1,1,-7.0814,2.3342,29.2497,0,17,224,2,3188279.2497,524.9291
127633,1,1,-9.0013,2.5321,29.6935,0,6,227,2,3190829.6935,2550.4438
127663,1,1,-7.1347,2.6851,28.1671,0,17,230,2,3191578.1671,748.4736
127671,1,1,-9.9553,-2.1149,30.5916,0,0,143,2,3191780.5916,202.4245
127724,1,1,-7.965,-0.8357,30.1436,0,12,166,2,3193105.1436,1324.552
127743,1,1,-7.2858,7.1982,27.13,0,16,312,2,3193577.13,471.9864
127847,1,1,-6.7027,0.5098,30.3908,0,19,191,2,3196180.3908,2603.2608
127864,1,1,-8.3445,-1.3633,27.4721,0,10,157,2,3196602.4721,422.0813
127918,1,1,-6.7464,-3.2796,29.7356,0,19,122,2,3197954.7356,1352.2635
127941,1,1,-8.5395,6.4297,27.0764,0,8,298,2,3198527.0764,572.3408
127944,1,1,-7.2348,-9.7689,30.9143,0,16,4,2,3198605.9143,78.8379
128065,1,1,-8.0478,-0.502,26.8377,0,11,172,2,3201626.8377,3020.9234
128100,1,1,-7.5934,-1.1571,30.6767,0,14,160,2,3202505.6767,878.839
128132,1,1,-5.2904,1.8923,28.3551,0,28,216,2,3203303.3551,797.6784
128161,1,1,-9.4521,-0.2579,29.6333,0,3,177,2,3204029.6333,726.2782
128290,1,1,-9.2772,-1.2982,26.3741,0,4,158,2,3207251.3741,3221.7408
128305,1,1,-6.9502,-7.1461,29.6713,0,18,51,2,3207629.6713,378.2972
128311,1,1,-6.1707,1.609,26.7518,0,23,211,2,3207776.7518,147.0805
128348,1,1,-9.6746,-5.7951,30.7254,0,1,76,2,3208705.7254,928.9736
128377,1,1,-7.2402,-1.8552,30.1658,0,16,148,2,3209430.1658,724.4404
128428,1,1,-5.4756,-2.0336,26.4528,0,27,144,2,3210701.4528,1271.287
128535,1,1,-9.6389,-6.8414,28.6744,0,2,57,2,3213378.6744,2677.2216
128608,1,1,-9.2634,-1.0204,26.1324,0,4,163,2,3215201.1324,1822.458
128714,1,1,-8.0647,1.3344,28.4308,0,11,206,2,3217853.4308,2652.2984
128787,1,1,-5.3095,-0.071,30.7024,0,28,180,2,3219680.7024,1827.2716
128814,1,1,-6.8922,-9.2534,28.5162,0,18,13,2,3220353.5162,672.8138
