Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
122,1,2,-7.7506,0.9487,26.0142,0.2839,13,199,5,3051.0142,24.6505
122,1,2,-8.4375,6.7913,26.1302,0.352,9,305,5,3051.1302,0.116
123,1,1,-7.0544,1.1878,26.1078,0.2379,17,203,5,3076.1078,24.9776
125,1,3,-8.52,-6.9244,25.9151,0.2155,8,55,5,3125.9151,49.8073
126,1,2,-9.246,-3.5744,25.9726,0.2435,4,116,5,3150.9726,25.0575
126,1,2,-5.4992,-9.5188,26.1712,0.2185,27,8,5,3151.1711999999998,0.1986
127,1,2,-8.0383,-3.6548,26.1935,0.5299,11,115,5,3176.1935,25.0223
129,1,3,-7.0823,3.7848,28.1283,0.6576,17,250,5,3228.1283,51.9348
130,1,3,-9.1127,-0.4128,26.0312,0.3153,5,174,5,3251.0312,22.9029
130,1,1,-9.4052,-3.3538,26.1056,0.2449,3,120,5,3251.1056,0.0744
131,1,3,-8.9468,5.252,25.8801,0.2289,6,277,5,3275.8801,24.7745
131,1,1,-7.2562,-9.5831,25.8901,0.2168,16,7,5,3275.8901,0.01
131,1,2,-9.7547,2.5355,25.9613,0.2041,1,227,5,3275.9613,0.0712
131,1,3,-9.3952,-4.3467,26.0185,0.2774,3,102,5,3276.0185,0.0572
132,1,1,-5.4234,-5.0628,26.0177,0.2671,27,89,5,3301.0177,24.9992
134,1,2,-9.5366,2.7917,26.2025,0.2161,2,232,5,3351.2025,50.1848
134,1,2,-7.7497,-1.166,26.2135,0.3266,13,160,5,3351.2135,0.011
136,1,1,-9.508,-8.1687,25.8796,0.353,2,33,5,3400.8796,49.6661
136,1,3,-6.776,4.8292,26.1545,0.2521,19,269,5,3401.1545,0.2749
140,1,1,-6.6171,7.2138,26.1075,0.0401,20,312,5,3501.1075,99.953
143,1,2,-8.5403,-2.3205,26.2615,0.2184,8,139,5,3576.2615,75.154
144,1,3,-9.8539,3.5747,25.9594,0.2137,0,246,5,3600.9594,24.6979
144,1,3,-9.0989,-9.0764,26.1448,0.2557,5,16,5,3601.1448,0.1854
145,1,1,-9.6918,-4.7647,26.142,0.2414,1,95,5,3626.142,24.9972
146,1,2,-6.308,0.6893,26.3219,0.2097,22,194,5,3651.3219,25.1799
146,1,2,-5.8213,0.5046,26.3227,0.4379,25,190,5,3651.3227,0.0008
146,1,2,-8.0477,-4.3581,26.4404,0.2347,11,102,5,3651.4404,0.1177
146,1,3,-8.3775,4.1697,27.5917,0.3015,9,257,5,3652.5917,1.1513
149,1,1,-7.8112,0.792,26.0213,0.2362,13,196,5,3726.0213,73.4296
149,1,1,-6.9189,4.7737,26.1225,0.1994,18,268,5,3726.1225,0.1012
149,1,3,-7.0127,5.3456,26.2907,0.2172,18,279,5,3726.2907,0.1682
150,1,1,-8.117,-3.1949,26.0593,0.2366,11,123,5,3751.0593,24.7686
150,1,1,-8.1037,-3.1963,26.0593,0.2157,11,123,5,3751.0593,0.0
151,1,1,-9.3719,-3.5338,25.9602,0.1913,3,117,5,3775.9602,24.9009
151,1,1,-5.4483,-1.794,26.2567,0.291,27,149,5,3776.2567,0.2965
153,1,1,-7.5124,-1.361,26.1738,0.2343,15,157,5,3826.1738,49.9171
154,1,1,-7.9002,-2.1419,25.9278,0.2221,12,142,5,3850.9278,24.754
154,1,1,-7.8428,7.0946,26.1814,0.9074,13,310,5,3851.1814,0.2536
154,1,2,-8.3797,-6.7683,26.2053,0.2343,9,58,5,3851.2053,0.0239
155,1,3,-6.3454,0.4512,25.9165,0.2161,22,190,5,3875.9165,24.7112
155,1,3,-5.7517,0.3059,25.9662,0.2818,25,187,5,3875.9662,0.0497
155,1,2,-7.5741,-3.5776,26.1626,0.2198,14,116,5,3876.1626,0.1964
155,1,1,-7.3341,0.7123,26.3177,0.2702,16,194,5,3876.3177,0.1551
156,1,3,-8.8271,3.5218,25.7827,0.5089,7,245,5,3900.7827,24.465
156,1,3,-5.7861,-9.0001,26.207,0.2818,25,18,5,3901.207,0.4243
157,1,2,-8.0462,7.1531,26.3069,0.9719,11,311,5,3926.3069,25.0999
158,1,3,-8.9015,7.1431,25.8086,0.2812,6,311,5,3950.8086,24.5017
158,1,3,-7.674,3.8022,25.926,0.2549,14,250,5,3950.926,0.1174
158,1,2,-6.49,2.2752,26.0466,0.2188,21,223,5,3951.0466,0.1206
158,1,1,-9.6739,5.092,26.2442,0.2864,1,274,5,3951.2442,0.1976
161,1,1,-9.8406,-6.3779,26.1555,0.2183,0,65,5,4026.1555,74.9113
162,1,3,-6.6809,-0.4196,26.4425,0.2234,20,174,5,4051.4425,25.287
164,1,3,-9.8098,1.7363,26.0368,0.2068,1,213,5,4101.0368,49.5943
165,1,2,-5.9233,7.2833,25.8801,0.297,24,314,5,4125.8801,24.8433
165,1,3,-8.8932,-2.7113,26.338,0.1225,6,132,5,4126.338,0.4579
167,1,3,-9.9191,3.7406,25.9339,0.661,0,249,5,4175.9339,49.5959
170,1,2,-5.4392,-7.8164,26.0089,0.2165,27,39,5,4251.0089,75.075
170,1,1,-7.9667,-7.2848,26.037,0.2245,12,49,5,4251.037,0.0281
171,1,3,-9.7575,3.1769,26.1429,0.2405,1,239,5,4276.1429,25.1059
172,1,3,-7.6341,-7.3444,26.2577,0.221,14,48,5,4301.2577,25.1148
173,1,1,-9.6145,-0.2034,26.2941,0.2197,2,178,5,4326.2941,25.0364
175,1,1,-9.7114,4.1206,25.7755,0.2811,1,256,5,4375.7755,49.4814
176,1,2,-5.9158,-4.3789,26.0794,0.1945,24,102,5,4401.0794,25.3039
178,1,3,-9.9305,-5.24,25.9527,0.1911,0,86,5,4450.9527,49.8733
178,1,3,-6.8122,-7.1617,26.0352,0.2468,19,51,5,4451.0352,0.0825
179,1,1,-9.9572,-4.3594,25.9692,0.2441,0,102,5,4475.9692,24.934
179,1,1,-7.2272,-2.9291,26.3313,0.2766,16,128,5,4476.3313,0.3621
180,1,2,-9.4961,-5.0357,25.9731,0.2876,3,90,5,4500.9731,24.6418
180,1,1,-9.0468,-1.5623,26.04,0.2096,5,153,5,4501.04,0.0669
180,1,2,-8.4571,-6.6545,26.1324,0.2085,9,60,5,4501.1324,0.0924
180,1,3,-5.8848,-5.5269,26.216,0.2257,24,81,5,4501.216,0.0836
180,1,2,-7.0953,0.9755,26.3168,0.2114,17,199,5,4501.3168,0.1008
181,1,2,-6.32,4.9552,26.0052,0.2413,22,271,5,4526.0052,24.6884
181,1,3,-7.4815,3.9244,26.4052,0.2397,15,253,5,4526.4052,0.4
182,1,2,-7.5061,-6.81,26.1609,0.2061,15,58,5,4551.1609,24.7557
183,1,2,-5.8156,-9.1563,26.0607,0.4049,25,15,5,4576.0607,24.8998
183,1,1,-7.3387,3.9083,26.2233,0.2746,16,252,5,4576.2233,0.1626
