Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
296,1,1,-7.9772,7.0891,29.065,0.9545,12,310,5,7404.065,26.8162
296,1,1,-8.502,3.0497,30.3407,1.5454,9,237,5,7405.3407,1.2757
296,1,1,-5.95,-6.9527,30.6956,0.8845,24,55,5,7405.6956,0.3549
297,1,1,-5.9947,-0.5701,28.2269,0.4209,24,171,5,7428.2269,22.5313
299,1,1,-9.8309,-7.1953,26.0821,0.6896,1,50,5,7476.0821,47.8552
299,1,1,-8.6573,-0.959,27.1528,1.395,8,164,5,7477.1528,1.0707
299,1,1,-7.3791,6.9384,28.1985,1.6445,15,307,5,7478.1985,1.0457
302,1,1,-8.7499,0.0403,30.4062,1.5338,7,182,5,7555.4062,77.2077
304,1,1,-7.4715,-3.1024,26.923,0.2783,15,125,5,7601.923,46.5168
307,1,1,-7.8344,2.113,30.5685,0.1362,13,220,5,7680.5685,78.6455
308,1,1,-7.9033,6.9328,27.9252,1.6784,12,307,5,7702.9252,22.3567
309,1,1,-5.4405,-5.1408,27.776,0.7922,27,88,5,7727.776,24.8508
309,1,1,-8.9909,-9.9499,30.6384,1.9074,6,0,5,7730.6384,2.8624
309,1,1,-9.552,1.0879,30.7713,0.8544,2,201,5,7730.7713,0.1329
314,1,1,-8.3926,5.7389,27.1446,1.7649,9,286,5,7852.1446,121.3733
314,1,1,-7.22,-7.7886,30.2396,1.4173,16,40,5,7855.2396,3.095
315,1,1,-8.8122,-7.229,26.3217,1.939,7,50,5,7876.3217,21.0821
316,1,1,-7.6976,-0.4896,28.3322,0.3833,13,172,5,7903.3322,27.0105
316,1,1,-9.9684,-4.1296,29.3555,0.5525,0,106,5,7904.3555,1.0233
318,1,1,-5.6827,3.6432,28.1913,1.8031,26,248,5,7953.1913,48.8358
321,1,1,-9.8949,2.0518,27.9769,0.9374,0,219,5,8027.9769,74.7856
322,1,1,-7.272,6.2797,26.4593,1.2156,16,295,5,8051.4593,23.4824
322,1,1,-7.3217,3.8803,30.5777,1.9022,16,252,5,8055.5777,4.1184
323,1,1,-5.6506,-7.8035,29.3843,1.0257,26,39,5,8079.3843,23.8066
323,1,1,-6.9863,3.393,29.9433,1.5547,18,243,5,8079.9433,0.559
325,1,1,-9.0872,4.0744,28.8171,1.8615,5,255,5,8128.8171,48.8738
329,1,1,-7.617,3.7203,29.7755,0.7256,14,249,5,8229.7755,100.9584
332,1,1,-7.4644,7.0815,27.0342,1.8429,15,310,5,8302.0342,72.2587
332,1,1,-7.1041,0.6687,27.2414,1.2834,17,193,5,8302.2414,0.2072
334,1,1,-8.064,4.3555,27.7073,0.8036,11,261,5,8352.7073,50.4659
334,1,1,-8.1997,-0.5807,28.5757,0.5139,10,171,5,8353.5757,0.8684
335,1,1,-6.0091,5.5261,28.2075,0.6879,24,282,5,8378.2075,24.6318
337,1,1,-6.8843,-1.5699,27.6686,0.4369,18,153,5,8427.6686,49.4611
342,1,1,-7.8759,-2.1151,27.394,0.4676,12,143,5,8552.394,124.7254
344,1,1,-9.2809,7.537,30.2785,1.4528,4,318,5,8605.2785,52.8845
347,1,1,-9.5286,-3.4233,27.9623,0.4168,2,119,5,8677.9623,72.6838
349,1,1,-6.0787,-4.8957,28.3677,0.6822,23,92,5,8728.3677,50.4054
352,1,1,-7.0087,-3.2499,30.1989,0.4292,18,122,5,8805.1989,76.8312
354,1,1,-7.239,-0.7278,26.81,0.8562,16,168,5,8851.81,46.6111
356,1,1,-9.0574,-5.3718,26.9393,1.783,5,84,5,8901.9393,50.1293
357,1,1,-8.8235,-7.0014,29.9386,0.1553,7,54,5,8929.9386,27.9993
357,1,1,-5.789,-4.8734,30.0093,1.9034,25,93,5,8930.0093,0.0707
361,1,1,-5.9502,-6.894,26.9355,0.6878,24,56,5,9026.9355,96.9262
361,1,1,-8.6451,-6.2807,28.2324,1.1052,8,67,5,9028.2324,1.2969
362,1,1,-6.588,4.6571,28.0613,1.3708,20,266,5,9053.0613,24.8289
362,1,1,-6.4383,-7.0088,30.5566,0.7046,21,54,5,9055.5566,2.4953
364,1,1,-5.477,1.8072,27.4488,0.2573,27,214,5,9102.4488,46.8922
365,1,1,-8.0878,-1.1609,27.5828,0.8253,11,160,5,9127.5828,25.134
366,1,1,-9.9335,-0.2207,26.2469,1.3383,0,177,5,9151.2469,23.6641
368,1,1,-9.5167,-8.5352,26.5844,1.8918,2,26,5,9201.5844,50.3375
369,1,1,-9.2095,4.3384,29.7967,1.0268,4,260,5,9229.7967,28.2123
370,1,1,-5.3481,4.1038,30.5018,0.6837,28,256,5,9255.5018,25.7051
371,1,1,-6.7129,-1.6334,30.5422,0.9413,19,152,5,9280.5422,25.0404
372,1,1,-9.1073,4.575,27.1081,1.3996,5,265,5,9302.1081,21.5659
372,1,1,-8.8046,6.888,29.1441,1.7652,7,307,5,9304.1441,2.036
373,1,1,-5.7388,-4.6884,30.0084,1.4281,25,96,5,9330.0084,25.8643
374,1,1,-8.1188,1.7571,26.5909,0.8109,11,213,5,9351.5909,21.5825
374,1,1,-6.0598,4.7942,27.6079,0.9919,23,268,5,9352.6079,1.017
376,1,1,-8.975,6.4874,27.8136,0.2313,6,299,5,9402.8136,50.2057
376,1,1,-6.9861,5.4553,28.3686,0.7551,18,281,5,9403.3686,0.555
377,1,1,-7.083,-5.4549,27.138,0.8332,17,82,5,9427.138,23.7694
378,1,1,-5.7584,-4.5472,29.5046,0.3452,25,99,5,9454.5046,27.3666
379,1,1,-8.5453,4.7999,28.5436,0.4754,8,269,5,9478.5436,24.039
381,1,1,-7.815,-2.5177,30.9414,1.4063,13,136,5,9530.9414,52.3978
384,1,1,-7.5888,-5.3069,29.2774,1.4079,14,85,5,9604.2774,73.336
384,1,1,-7.2741,1.3144,30.452,1.9007,16,205,5,9605.452,1.1746
389,1,1,-8.2993,2.8598,27.1605,0.9608,10,233,5,9727.1605,121.7085
389,1,1,-9.4373,1.0285,27.558,1.3056,3,200,5,9727.558,0.3975
391,1,1,-8.0678,1.3746,30.5329,1.7761,11,206,5,9780.5329,52.9749
393,1,1,-8.5301,-4.3827,27.2313,1.9417,8,102,5,9827.2313,46.6984
393,1,1,-9.2731,-7.1506,30.0684,1.1513,4,51,5,9830.0684,2.8371
395,1,1,-7.6598,-5.7333,29.0758,0.3513,14,77,5,9879.0758,49.0074
400,1,1,-6.3057,4.5533,27.1061,0.4971,22,264,5,10002.1061,123.0303
400,1,1,-9.4745,-5.4248,29.6339,0.8374,3,83,5,10004.6339,2.5278
401,1,1,-6.3341,-8.247,29.8796,1.8375,22,31,5,10029.8796,25.2457
402,1,1,-6.477,4.7267,27.4534,0.5235,21,267,5,10052.4534,22.5738
404,1,1,-6.3695,-2.9597,27.4859,1.4271,22,128,5,10102.4859,50.0325
