Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
421,1,1,-7.8418,-4.8924,26.1143,0.2285,13,92,5,10526.1143,124.9724
422,1,1,-8.6823,-9.8066,26.1101,0.2154,7,3,5,10551.1101,24.9958
423,1,1,-5.418,-3.2333,26.1916,0.2071,27,123,5,10576.1916,25.0815
427,1,1,-6.8496,-0.1997,25.7603,0.3033,19,178,5,10675.7603,99.5687
427,1,1,-5.7198,-8.4779,26.2185,0.2326,25,27,5,10676.2185,0.4582
428,1,1,-6.8996,-4.4201,26.2727,0.2428,18,101,5,10701.2727,25.0542
434,1,1,-7.9093,-5.6744,25.9181,0.278,12,78,5,10850.9181,149.6454
437,1,1,-5.6856,-2.3442,25.9655,0.2119,26,139,5,10925.9655,75.0474
443,1,1,-8.0073,2.2467,26.1968,0.225,12,222,5,11076.1968,150.2313
449,1,1,-8.7055,2.5751,26.2535,0.3392,7,228,5,11226.2535,150.0567
454,1,1,-7.2142,-4.1764,26.3897,0.2276,16,105,5,11351.3897,125.1362
457,1,1,-5.243,-7.1181,26.0477,0.3101,28,52,5,11426.0477,74.658
464,1,1,-6.0604,-7.7238,25.9113,0.2342,23,41,5,11600.9113,174.8636
465,1,1,-5.2209,3.5559,25.9464,0.2583,28,246,5,11625.9464,25.0351
465,1,1,-6.5582,3.2032,27.4244,0.3809,20,240,5,11627.4244,1.478
470,1,1,-8.1863,-8.5092,26.0086,0.2972,10,27,5,11751.0086,123.5842
471,1,1,-9.4294,-6.6732,26.071,0.2709,3,60,5,11776.071,25.0624
471,1,1,-9.523,1.6788,26.224,0.3814,2,212,5,11776.224,0.153
472,1,1,-9.4031,-8.5508,25.8009,0.2093,3,26,5,11800.8009,24.5769
473,1,1,-9.7802,-4.8447,25.9928,0.3698,1,93,5,11825.9928,25.1919
474,1,1,-6.8364,-1.5346,26.1474,0.1988,19,153,5,11851.1474,25.1546
474,1,1,-6.0471,-1.1802,26.149,0.2713,23,160,5,11851.149,0.0016
474,1,1,-7.5077,-1.2301,26.1501,0.3567,15,159,5,11851.1501,0.0011
474,1,1,-5.6151,-2.3964,26.1502,0.3551,26,138,5,11851.1502,0.0001
474,1,1,-6.8052,-1.5319,26.1511,0.0338,19,153,5,11851.1511,0.0009
476,1,1,-7.4152,1.6156,26.1566,0.3963,15,211,5,11901.1566,50.0055
476,1,1,-6.4597,5.2999,26.1868,0.2395,21,278,5,11901.1868,0.0302
479,1,1,-9.9616,5.4187,26.5135,0.3623,0,280,5,11976.5135,75.3267
